marketplace,category,title,price_min,price_max,currency,unit,supplier_name,supplier_location,url,source_html_snippet
indiamart,Building Construction Material & Equipment,Cement Grill,,,,,,,https://dir.indiamart.com/impcat/cement-grill.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/cement-grill.html""><img alt=""Cement Grill"" class=""lazy"" data-src=""http://3.imimg.com/data3/JC/RE/GLADMIN-106968/cement-grill-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/JC/RE/GLADMIN-106968/cement-grill-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/cement-grill.html"">Cement Grill</a></div><span class=""f14"">(61538)</span></div></div>"
indiamart,Building Construction Material & Equipment,Decorative Grill,,,,,,,https://dir.indiamart.com/impcat/decorative-grill.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/decorative-grill.html""><img alt=""Decorative Grill"" class=""lazy"" data-src=""http://3.imimg.com/data3/QX/MT/GLADMIN-84892/decorative-grill-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/QX/MT/GLADMIN-84892/decorative-grill-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/decorative-grill.html"">Decorative Grill</a></div><span class=""f14"">(6935)</span></div></div>"
indiamart,Building Construction Material & Equipment,Balcony Grill Design,,,,,,,https://dir.indiamart.com/impcat/balcony-grills.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/balcony-grills.html""><img alt=""Balcony Grill Design"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2022/7/WJ/TQ/AA/86648/balcony-grill-design-125x125.jpg"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2022/7/WJ/TQ/AA/86648/balcony-grill-design-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/balcony-grills.html"">Balcony Grill Design</a></div><span class=""f14"">(4112)</span></div></div>"
indiamart,Building Construction Material & Equipment,SS Door Grill,,,,,,,https://dir.indiamart.com/impcat/ss-door-grill.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/ss-door-grill.html""><img alt=""SS Door Grill"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2022/7/PF/EL/QM/92368/ss-door-grill-125x125.jpg"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2022/7/PF/EL/QM/92368/ss-door-grill-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/ss-door-grill.html"">SS Door Grill</a></div><span class=""f14"">(1122)</span></div></div>"
indiamart,Building Construction Material & Equipment,WPC Grill,,,,,,,https://dir.indiamart.com/impcat/wpc-grill.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/wpc-grill.html""><img alt=""WPC Grill"" class=""lazy"" data-src=""http://5.imimg.com/data5/QJ/YS/FZ/GLADMIN-68087/wpc-grill-125x125.jpg"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/QJ/YS/FZ/GLADMIN-68087/wpc-grill-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/wpc-grill.html"">WPC Grill</a></div><span class=""f14"">(620)</span></div></div>"
indiamart,Building Construction Material & Equipment,Geomembranes,,,,,,,https://dir.indiamart.com/impcat/geomembranes.html,"<div class=""s-dfx liwidth""><div class=""s-fshz s-tilem isbimbg""><div class=""isbimg""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""pmcat-img-lnk img-lnk"" href=""/impcat/geomembranes.html""><img alt=""Geomembranes"" class=""lazy"" data-src=""http://3.imimg.com/data3/IX/IK/GLADMIN-106040/geomembranes-125x125.jpg"" id=""GenImg19"" loading=""lazy"" src=""http://3.imimg.com/data3/IX/IK/GLADMIN-106040/geomembranes-125x125.jpg""/></a></div><a class=""s-tile hvr-rd elps"" href=""/impcat/geomembranes.html"">Geomembranes</a></div></div><div class=""s-dfx s-fwp s-flx1 s-pl5""><div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/app-membrane.html""><img alt=""APP Membrane"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/UW/PJ/RN/92368/app-membrane-125x125.png"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/UW/PJ/RN/92368/app-membrane-125x125.png""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/app-membrane.html"">APP Membrane</a></div><span class=""f14"">(947)</span></div></div><div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"
indiamart,Building Construction Material & Equipment,APP Membrane,,,,,,,https://dir.indiamart.com/impcat/app-membrane.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/app-membrane.html""><img alt=""APP Membrane"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/UW/PJ/RN/92368/app-membrane-125x125.png"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/UW/PJ/RN/92368/app-membrane-125x125.png""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/app-membrane.html"">APP Membrane</a></div><span class=""f14"">(947)</span></div></div>"
indiamart,Building Construction Material & Equipment,Waterproof Membranes,,,,,,,https://dir.indiamart.com/impcat/waterproofing-membranes.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/waterproofing-membranes.html""><img alt=""Waterproof Membranes"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/EN/DV/XG/92368/waterproof-membranes-125x125.jpg"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/EN/DV/XG/92368/waterproof-membranes-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/waterproofing-membranes.html"">Waterproof Membranes</a></div><span class=""f14"">(2239)</span></div></div>"
indiamart,Building Construction Material & Equipment,Self Adhesive Membrane,,,,,,,https://dir.indiamart.com/impcat/self-adhesive-membrane.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/self-adhesive-membrane.html""><img alt=""Self Adhesive Membrane"" class=""lazy"" data-src=""http://3.imimg.com/data3/PV/RX/GLADMIN-119257/self-adhesive-membrane-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/PV/RX/GLADMIN-119257/self-adhesive-membrane-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/self-adhesive-membrane.html"">Self Adhesive Membrane</a></div><span class=""f14"">(284)</span></div></div>"
indiamart,Building Construction Material & Equipment,Asian Paints APP Membrane,,,,,,,https://dir.indiamart.com/impcat/asian-paints-app-membrane.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/asian-paints-app-membrane.html""><img alt=""Asian Paints APP Membrane"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2023/12/370063918/JY/SY/PM/80176/asian-paints-app-membrane-125x125.jpg"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2023/12/370063918/JY/SY/PM/80176/asian-paints-app-membrane-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/asian-paints-app-membrane.html"">Asian Paints APP Membrane</a></div><span class=""f14"">(204)</span></div></div>"
indiamart,Building Construction Material & Equipment,HDPE Geomembrane Sheets,,,,,,,https://dir.indiamart.com/impcat/hdpe-geomembrane-sheets.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/hdpe-geomembrane-sheets.html""><img alt=""HDPE Geomembrane Sheets"" class=""lazy"" data-src=""http://3.imimg.com/data3/PV/DC/GLADMIN-153492/hdpe-geomembrane-sheets-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/PV/DC/GLADMIN-153492/hdpe-geomembrane-sheets-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/hdpe-geomembrane-sheets.html"">HDPE Geomembrane Sheets</a></div><span class=""f14"">(496)</span></div></div>"
indiamart,Building Construction Material & Equipment,Bituminous Membrane,,,,,,,https://dir.indiamart.com/impcat/bituminous-membrane.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/bituminous-membrane.html""><img alt=""Bituminous Membrane"" class=""lazy"" data-src=""http://3.imimg.com/data3/RR/QP/GLADMIN-50093/bituminous-membrane-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/RR/QP/GLADMIN-50093/bituminous-membrane-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/bituminous-membrane.html"">Bituminous Membrane</a></div><span class=""f14"">(1114)</span></div></div>"
indiamart,Building Construction Material & Equipment,Partition Screens,,,,,,,https://dir.indiamart.com/impcat/partition-screens.html,"<div class=""s-dfx liwidth""><div class=""s-fshz s-tilem isbimbg""><div class=""isbimg""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""pmcat-img-lnk img-lnk"" href=""/impcat/partition-screens.html""><img alt=""Partition Screens"" class=""lazy"" data-src=""http://3.imimg.com/data3/YF/MK/GLADMIN-34716/partition-screens-125x125.jpg"" id=""GenImg20"" loading=""lazy"" src=""http://3.imimg.com/data3/YF/MK/GLADMIN-34716/partition-screens-125x125.jpg""/></a></div><a class=""s-tile hvr-rd elps"" href=""/impcat/partition-screens.html"">Partition Screens</a></div></div><div class=""s-dfx s-fwp s-flx1 s-pl5""><div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/wood-partition.html""><img alt=""Wooden Partition"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/MY/DG/SM/86068/wooden-partition-125x125.jpg"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/MY/DG/SM/86068/wooden-partition-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/wood-partition.html"">Wooden Partition</a></div><span class=""f14"">(3076)</span></div></div><div class=""boxN trck deskitemwid""><div c"
indiamart,Building Construction Material & Equipment,Wooden Partition,,,,,,,https://dir.indiamart.com/impcat/wood-partition.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/wood-partition.html""><img alt=""Wooden Partition"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/MY/DG/SM/86068/wooden-partition-125x125.jpg"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/MY/DG/SM/86068/wooden-partition-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/wood-partition.html"">Wooden Partition</a></div><span class=""f14"">(3076)</span></div></div>"
indiamart,Building Construction Material & Equipment,Room Partitions Screens,,,,,,,https://dir.indiamart.com/impcat/room-partitions.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/room-partitions.html""><img alt=""Room Partitions Screens"" class=""lazy"" data-src=""http://3.imimg.com/data3/YH/OP/GLADMIN-143638/room-partitions-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/YH/OP/GLADMIN-143638/room-partitions-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/room-partitions.html"">Room Partitions Screens</a></div><span class=""f14"">(1165)</span></div></div>"
indiamart,Building Construction Material & Equipment,Folding Partitions,,,,,,,https://dir.indiamart.com/impcat/folding-partitions.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/folding-partitions.html""><img alt=""Folding Partitions"" class=""lazy"" data-src=""http://3.imimg.com/data3/BI/CX/GLADMIN-28384/folding-partitions-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/BI/CX/GLADMIN-28384/folding-partitions-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/folding-partitions.html"">Folding Partitions</a></div><span class=""f14"">(379)</span></div></div>"
indiamart,Building Construction Material & Equipment,Room Dividers,,,,,,,https://dir.indiamart.com/impcat/room-dividers.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/room-dividers.html""><img alt=""Room Dividers"" class=""lazy"" data-src=""http://3.imimg.com/data3/NS/WF/GLADMIN-36567/room-dividers-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/NS/WF/GLADMIN-36567/room-dividers-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/room-dividers.html"">Room Dividers</a></div><span class=""f14"">(983)</span></div></div>"
indiamart,Building Construction Material & Equipment,Movable Partitions,,,,,,,https://dir.indiamart.com/impcat/movable-partitions.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/movable-partitions.html""><img alt=""Movable Partitions"" class=""lazy"" data-src=""http://3.imimg.com/data3/LG/CA/GLADMIN-33621/movable-partitions-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/LG/CA/GLADMIN-33621/movable-partitions-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/movable-partitions.html"">Movable Partitions</a></div><span class=""f14"">(307)</span></div></div>"
indiamart,Building Construction Material & Equipment,Sandwich Panels,,,,,,,https://dir.indiamart.com/impcat/sandwich-panels.html,"<div class=""s-dfx liwidth""><div class=""s-fshz s-tilem isbimbg""><div class=""isbimg""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""pmcat-img-lnk img-lnk"" href=""/impcat/sandwich-panels.html""><img alt=""Sandwich Panels"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/GM/LH/IR/92368/sandwich-panels-125x125.png"" id=""GenImg21"" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2022/6/GM/LH/IR/92368/sandwich-panels-125x125.png""/></a></div><a class=""s-tile hvr-rd elps"" href=""/impcat/sandwich-panels.html"">Sandwich Panels</a></div></div><div class=""s-dfx s-fwp s-flx1 s-pl5""><div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/insulated-panels.html""><img alt=""PUF Insulated Panels"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2021/1/XB/TS/IG/62828/puf-insulated-panel-125x125.jpg"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2021/1/XB/TS/IG/62828/puf-insulated-panel-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/insulated-panels.html"">PUF Insulated Panels</a></div><span class=""f14"">(4164)</span></div></div"
indiamart,Building Construction Material & Equipment,PUF Insulated Panels,,,,,,,https://dir.indiamart.com/impcat/insulated-panels.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/insulated-panels.html""><img alt=""PUF Insulated Panels"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2021/1/XB/TS/IG/62828/puf-insulated-panel-125x125.jpg"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2021/1/XB/TS/IG/62828/puf-insulated-panel-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/insulated-panels.html"">PUF Insulated Panels</a></div><span class=""f14"">(4164)</span></div></div>"
indiamart,Building Construction Material & Equipment,Rockwool Panels,,,,,,,https://dir.indiamart.com/impcat/rockwool-slab.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/rockwool-slab.html""><img alt=""Rockwool Panels"" class=""lazy"" data-src=""http://5.imimg.com/data5/GLADMIN/Default/2021/1/RL/AU/ZU/62828/rockwool-panels-125x125.jpg"" id="""" loading=""lazy"" src=""http://5.imimg.com/data5/GLADMIN/Default/2021/1/RL/AU/ZU/62828/rockwool-panels-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/rockwool-slab.html"">Rockwool Panels</a></div><span class=""f14"">(885)</span></div></div>"
indiamart,Building Construction Material & Equipment,Polyurethane Panel,,,,,,,https://dir.indiamart.com/impcat/polyurethane-panel.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/polyurethane-panel.html""><img alt=""Polyurethane Panel"" class=""lazy"" data-src=""http://3.imimg.com/data3/EI/JQ/GLADMIN-143806/polyurethane-panel-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/EI/JQ/GLADMIN-143806/polyurethane-panel-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/polyurethane-panel.html"">Polyurethane Panel</a></div><span class=""f14"">(289)</span></div></div>"
indiamart,Building Construction Material & Equipment,PIR Sandwich Panel,,,,,,,https://dir.indiamart.com/impcat/pir-panel.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/pir-panel.html""><img alt=""PIR Sandwich Panel"" class=""lazy"" data-src=""http://3.imimg.com/data3/VU/KY/GLADMIN-55852/pir-panel-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/VU/KY/GLADMIN-55852/pir-panel-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/pir-panel.html"">PIR Sandwich Panel</a></div><span class=""f14"">(178)</span></div></div>"
indiamart,Building Construction Material & Equipment,EPS Sandwich Panel,,,,,,,https://dir.indiamart.com/impcat/eps-sandwich-panels.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/eps-sandwich-panels.html""><img alt=""EPS Sandwich Panel"" class=""lazy"" data-src=""http://4.imimg.com/data4/ED/SF/GLADMIN-182320/eps-sandwich-panels-125x125.jpg"" id="""" loading=""lazy"" src=""http://4.imimg.com/data4/ED/SF/GLADMIN-182320/eps-sandwich-panels-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/eps-sandwich-panels.html"">EPS Sandwich Panel</a></div><span class=""f14"">(357)</span></div></div>"
indiamart,Building Construction Material & Equipment,Polyurethane Sandwich Panel,,,,,,,https://dir.indiamart.com/impcat/polyurethane-sandwich-panel.html,"<div class=""boxN trck deskitemwid""><div class=""s-dfx s-alcn s-jcc bImgm""><a class=""img-lnk"" href=""/impcat/polyurethane-sandwich-panel.html""><img alt=""Polyurethane Sandwich Panel"" class=""lazy"" data-src=""http://3.imimg.com/data3/GN/PQ/GLADMIN-85804/polyurethane-sandwich-panel-125x125.jpg"" id="""" loading=""lazy"" src=""http://3.imimg.com/data3/GN/PQ/GLADMIN-85804/polyurethane-sandwich-panel-125x125.jpg""/></a></div><div class=""btxtm""><div class=""s-dfx s-alcn btxtn s-jcc""><a class=""slink"" href=""/impcat/polyurethane-sandwich-panel.html"">Polyurethane Sandwich Panel</a></div><span class=""f14"">(205)</span></div></div>"
indiamart,Building Construction Material & Equipment,terms,,,,,,,https://www.indiamart.com/terms-of-use.html,"<div class=""cbl_wrp cbl_br8 cbl_df cbl_fdc be-frmwrap be-frmwrap bedsnone"" id=""t0801_chatBL"" style=""display: none;""><div class=""cbl_hed cbl_df cbl_p025 cbl_aic cbl_br8 cbl_bg1"" id=""t0801_blchatheader""><div class=""be-prdimg cbl_img cbl_df cbl_aic cbl_jcc cbl_ofh"" id=""t0801_prodimg""></div><div class=""cbl_fs16 cbl_flx1"" id=""t0801_productname""></div><div class=""cbl_pr cbl_clsgrp""><div class=""cbl_closbtn cbl_cp cbl_pa"" id=""t0801_cls""></div><div id=""t0801flagdiv""><dl class=""dropdown"" id=""t0801flag""></dl></div><svg class=""cbl_cross""><use xlink:href=""#t0801cblcross""></use></svg></div></div><div class=""cbl_windw cbl_df cbl_ofh"" id=""t0801_blchatbody""><div class=""cbl_scrl"" id=""t0801_chatScroll""><span></span></div><div class=""cbl_windw_iner cbl_df cbl_fdc"" id=""t0801_scroll""><div class=""cbl_ques cbl_hi dn"" id=""t0801hi"" isstatic=""yes""><div class=""txt_area cbl_bg1"" id=""t0801_hiid"">Hi</div></div><div class=""cbl_ques_grp"" id=""t0801_new_chatbl""></div></div></div><div class=""cbl_tnc cbl_pa bedsnone"" id=""t0801_tCond""><input class=""bemt2"" id=""t0801_tCondCheckBox"" type=""checkbox""/><span class=""bevT bedblk""><label class=""t0801_test1"">I agree to the </label><a class=""betrmt"" href=""https://www.indiamart.co"
indiamart,Building Construction Material & Equipment,privacy policy,,,,,,,https://www.indiamart.com/privacy-policy.html,"<div class=""cbl_wrp cbl_br8 cbl_df cbl_fdc be-frmwrap be-frmwrap bedsnone"" id=""t0801_chatBL"" style=""display: none;""><div class=""cbl_hed cbl_df cbl_p025 cbl_aic cbl_br8 cbl_bg1"" id=""t0801_blchatheader""><div class=""be-prdimg cbl_img cbl_df cbl_aic cbl_jcc cbl_ofh"" id=""t0801_prodimg""></div><div class=""cbl_fs16 cbl_flx1"" id=""t0801_productname""></div><div class=""cbl_pr cbl_clsgrp""><div class=""cbl_closbtn cbl_cp cbl_pa"" id=""t0801_cls""></div><div id=""t0801flagdiv""><dl class=""dropdown"" id=""t0801flag""></dl></div><svg class=""cbl_cross""><use xlink:href=""#t0801cblcross""></use></svg></div></div><div class=""cbl_windw cbl_df cbl_ofh"" id=""t0801_blchatbody""><div class=""cbl_scrl"" id=""t0801_chatScroll""><span></span></div><div class=""cbl_windw_iner cbl_df cbl_fdc"" id=""t0801_scroll""><div class=""cbl_ques cbl_hi dn"" id=""t0801hi"" isstatic=""yes""><div class=""txt_area cbl_bg1"" id=""t0801_hiid"">Hi</div></div><div class=""cbl_ques_grp"" id=""t0801_new_chatbl""></div></div></div><div class=""cbl_tnc cbl_pa bedsnone"" id=""t0801_tCond""><input class=""bemt2"" id=""t0801_tCondCheckBox"" type=""checkbox""/><span class=""bevT bedblk""><label class=""t0801_test1"">I agree to the </label><a class=""betrmt"" href=""https://www.indiamart.co"
indiamart,Building Construction Material & Equipment,Exporters,,,,,,,https://export.indiamart.com/?VElogo=1,"<div class=""hdw hdLk clFix Hd_pr Hd_fl""><div class=""hd_srch Hd_fl"" id=""hdSrh""><div class=""wrpd3 select-wrapper Hd_pr Hd_fl cpo hd_cFMn"" id=""drpn"" style=""display: block;""><svg fill=""none"" height=""24"" style=""position: absolute;top: 6px;left: 8px;"" viewbox=""0 0 58 89"" width=""11"" xmlns=""http://www.w3.org/2000/svg""><path clip-rule=""evenodd"" d=""M28.8124 0C12.9017 0 0 13.2904 0 29.5625C0 32.9197 1.42439 37.1264 3.53125 42.1562C5.63811 47.1862 8.49007 52.9073 11.5 58.6251C17.5198 70.0606 24.2524 81.5554 27.0312 86.9375C27.1989 87.2657 27.454 87.5412 27.7683 87.7336C28.0826 87.926 28.444 88.0278 28.8125 88.0278C29.181 88.0278 29.5424 87.926 29.8567 87.7336C30.171 87.5412 30.4261 87.2657 30.5937 86.9375C33.3725 81.5554 40.105 70.0606 46.125 58.6251C49.1349 52.9073 51.9556 47.1862 54.0624 42.1562C56.1693 37.1264 57.625 32.9197 57.625 29.5625C57.625 13.2913 44.7325 0 28.8124 0ZM28.8124 16.25C34.4936 16.25 39.1251 20.9049 39.1251 26.5938C39.1251 32.2749 34.4936 36.9375 28.8124 36.9375C23.1313 36.9375 18.4687 32.2749 18.4687 26.5938C18.4687 20.9049 23.1313 16.25 28.8124 16.25Z"" fill=""#E43737"" fill-rule=""evenodd"" style=""position: absolute;""></path></svg><button class=""hd_cFl cpo"" id=""hd_s earchPl"
indiamart,Building Construction Material & Equipment,Sell,,,,,,,https://seller.indiamart.com/,"<div class=""hdw hdLk clFix Hd_pr Hd_fl""><div class=""hd_srch Hd_fl"" id=""hdSrh""><div class=""wrpd3 select-wrapper Hd_pr Hd_fl cpo hd_cFMn"" id=""drpn"" style=""display: block;""><svg fill=""none"" height=""24"" style=""position: absolute;top: 6px;left: 8px;"" viewbox=""0 0 58 89"" width=""11"" xmlns=""http://www.w3.org/2000/svg""><path clip-rule=""evenodd"" d=""M28.8124 0C12.9017 0 0 13.2904 0 29.5625C0 32.9197 1.42439 37.1264 3.53125 42.1562C5.63811 47.1862 8.49007 52.9073 11.5 58.6251C17.5198 70.0606 24.2524 81.5554 27.0312 86.9375C27.1989 87.2657 27.454 87.5412 27.7683 87.7336C28.0826 87.926 28.444 88.0278 28.8125 88.0278C29.181 88.0278 29.5424 87.926 29.8567 87.7336C30.171 87.5412 30.4261 87.2657 30.5937 86.9375C33.3725 81.5554 40.105 70.0606 46.125 58.6251C49.1349 52.9073 51.9556 47.1862 54.0624 42.1562C56.1693 37.1264 57.625 32.9197 57.625 29.5625C57.625 13.2913 44.7325 0 28.8124 0ZM28.8124 16.25C34.4936 16.25 39.1251 20.9049 39.1251 26.5938C39.1251 32.2749 34.4936 36.9375 28.8124 36.9375C23.1313 36.9375 18.4687 32.2749 18.4687 26.5938C18.4687 20.9049 23.1313 16.25 28.8124 16.25Z"" fill=""#E43737"" fill-rule=""evenodd"" style=""position: absolute;""></path></svg><button class=""hd_cFl cpo"" id=""hd_s earchPl"
